gene_symbol,gene_id,protein_id,gene_length_bp,n_mutations,is_candidate,candidate_group,gene_class
Med13l,ENSMUSG00000018076,ENSMUSP00000144092,6651,4,FALSE,NA,Other genes
Med16,ENSMUSG00000013833,ENSMUSP00000129375,2598,1,FALSE,NA,Other genes
Med22,ENSMUSG00000015776,ENSMUSP00000015920,603,1,FALSE,NA,Other genes
Med23,ENSMUSG00000019984,ENSMUSP00000090316,4131,3,FALSE,NA,Other genes
Med4,ENSMUSG00000022109,ENSMUSP00000022705,813,1,FALSE,NA,Other genes
Med8,ENSMUSG00000006392,ENSMUSP00000019229,807,1,FALSE,NA,Other genes
Mefv,ENSMUSG00000022534,ENSMUSP00000097795,2427,1,FALSE,NA,Other genes
Megf10,ENSMUSG00000024593,ENSMUSP00000075174,3444,1,FALSE,NA,Other genes
Megf11,ENSMUSG00000036466,ENSMUSP00000128672,3288,3,FALSE,NA,Other genes
Megf6,ENSMUSG00000057751,ENSMUSP00000030897,4719,1,FALSE,NA,Other genes
Megf8,ENSMUSG00000045039,ENSMUSP00000122192,8370,2,FALSE,NA,Other genes
Mei4,ENSMUSG00000043289,ENSMUSP00000061341,1170,1,FALSE,NA,Other genes
Meis1,ENSMUSG00000020160,ENSMUSP00000139219,1398,2,FALSE,NA,Other genes
Meis3,ENSMUSG00000041420,ENSMUSP00000002495,1137,1,FALSE,NA,Other genes
Melk,ENSMUSG00000035683,ENSMUSP00000043806,1932,1,FALSE,NA,Other genes
Meltf,ENSMUSG00000022780,ENSMUSP00000023464,2217,1,FALSE,NA,Other genes
Meox2,ENSMUSG00000036144,ENSMUSP00000043587,912,1,FALSE,NA,Other genes
Mep1a,ENSMUSG00000023914,ENSMUSP00000024707,2283,2,FALSE,NA,Other genes
Met,ENSMUSG00000009376,ENSMUSP00000111103,4140,1,FALSE,NA,Other genes
Methig1,ENSMUSG00000093789,ENSMUSP00000075098,795,1,FALSE,NA,Other genes
Mettl17,ENSMUSG00000004561,ENSMUSP00000130200,1461,1,FALSE,NA,Other genes
Mettl22,ENSMUSG00000039345,ENSMUSP00000044108,1182,1,FALSE,NA,Other genes
Mfn1,ENSMUSG00000027668,ENSMUSP00000088801,2226,2,FALSE,NA,Other genes
Mfn2,ENSMUSG00000029020,ENSMUSP00000101341,2274,3,FALSE,NA,Other genes
Mfrp,ENSMUSG00000034739,ENSMUSP00000034654,1755,1,FALSE,NA,Other genes
Mfsd1,ENSMUSG00000027775,ENSMUSP00000029344,1395,1,FALSE,NA,Other genes
Mfsd11,ENSMUSG00000020818,ENSMUSP00000021173,1350,1,FALSE,NA,Other genes
Mfsd14b,ENSMUSG00000038212,ENSMUSP00000118180,1524,1,FALSE,NA,Other genes
Mfsd4a,ENSMUSG00000059149,ENSMUSP00000116706,1539,1,FALSE,NA,Other genes
Mfsd7a,ENSMUSG00000029490,ENSMUSP00000031455,1551,1,FALSE,NA,Other genes
Mga,ENSMUSG00000033943,ENSMUSP00000106401,9129,1,FALSE,NA,Other genes
Mgarp,ENSMUSG00000037161,ENSMUSP00000123126,894,1,FALSE,NA,Other genes
Mgat3,ENSMUSG00000042428,ENSMUSP00000043077,1617,3,FALSE,NA,Other genes
Mgat4e,ENSMUSG00000046367,ENSMUSP00000133717,1320,1,FALSE,NA,Other genes
Mgat4f,ENSMUSG00000050526,ENSMUSP00000124251,1440,2,FALSE,NA,Other genes
Mgat5,ENSMUSG00000036155,ENSMUSP00000038359,2223,1,FALSE,NA,Other genes
Mgat5b,ENSMUSG00000043857,ENSMUSP00000099316,2379,1,FALSE,NA,Other genes
Mgrn1,ENSMUSG00000022517,ENSMUSP00000023159,1671,1,FALSE,NA,Other genes
Mib1,ENSMUSG00000024294,ENSMUSP00000054428,3021,1,FALSE,NA,Other genes
Mical1,ENSMUSG00000019823,ENSMUSP00000113783,3147,1,FALSE,NA,Other genes
Mical3,ENSMUSG00000051586,ENSMUSP00000159123,6135,1,FALSE,NA,Other genes
Micall2,ENSMUSG00000036718,ENSMUSP00000039707,3030,3,FALSE,NA,Other genes
Micu1,ENSMUSG00000020111,ENSMUSP00000020311,1452,1,FALSE,NA,Other genes
Mier2,ENSMUSG00000042570,ENSMUSP00000127387,1626,2,FALSE,NA,Other genes
Mier3,ENSMUSG00000032727,ENSMUSP00000104895,1656,1,FALSE,NA,Other genes
Mill1,ENSMUSG00000054005,ENSMUSP00000069083,1188,1,FALSE,NA,Other genes
Minar1,ENSMUSG00000039313,ENSMUSP00000046111,2754,1,FALSE,NA,Other genes
Mindy2,ENSMUSG00000042444,ENSMUSP00000037035,1806,1,FALSE,NA,Other genes
Mink1,ENSMUSG00000020827,ENSMUSP00000072091,4035,1,FALSE,NA,Other genes
Miox,ENSMUSG00000022613,ENSMUSP00000023282,858,1,FALSE,NA,Other genes
Mitf,ENSMUSG00000035158,ENSMUSP00000044938,1581,1,FALSE,NA,Other genes
Mki67,ENSMUSG00000031004,ENSMUSP00000033310,9534,6,FALSE,NA,Other genes
Mkln1,ENSMUSG00000025609,ENSMUSP00000026699,2208,1,FALSE,NA,Other genes
Mknk1,ENSMUSG00000028708,ENSMUSP00000019677,1248,1,FALSE,NA,Other genes
Mks1,ENSMUSG00000034121,ENSMUSP00000043790,1686,1,FALSE,NA,Other genes
Mlana,ENSMUSG00000024806,ENSMUSP00000025719,342,1,FALSE,NA,Other genes
Mlh3,ENSMUSG00000021245,ENSMUSP00000152840,4332,1,FALSE,NA,Other genes
Mllt3,ENSMUSG00000028496,ENSMUSP00000077232,1710,7,FALSE,NA,Other genes
Mlxipl,ENSMUSG00000005373,ENSMUSP00000005507,2595,1,FALSE,NA,Other genes
Mmp10,ENSMUSG00000047562,ENSMUSP00000034488,1431,1,FALSE,NA,Other genes
Mmp16,ENSMUSG00000028226,ENSMUSP00000029881,1824,1,FALSE,NA,Other genes
Mmp17,ENSMUSG00000029436,ENSMUSP00000031390,1737,1,FALSE,NA,Other genes
Mmp1a,ENSMUSG00000043089,ENSMUSP00000034492,1392,1,FALSE,NA,Other genes
Mmp2,ENSMUSG00000031740,ENSMUSP00000034187,1989,1,FALSE,NA,Other genes
Mmp21,ENSMUSG00000030981,ENSMUSP00000033278,1707,1,FALSE,NA,Other genes
Mmp24,ENSMUSG00000027612,ENSMUSP00000029141,1857,1,FALSE,NA,Other genes
Mmp25,ENSMUSG00000023903,ENSMUSP00000024696,1848,3,FALSE,NA,Other genes
Mmp9,ENSMUSG00000017737,ENSMUSP00000017881,2193,2,FALSE,NA,Other genes
Mmrn2,ENSMUSG00000041445,ENSMUSP00000107539,2832,2,FALSE,NA,Other genes
Mms19,ENSMUSG00000025159,ENSMUSP00000130900,3096,1,FALSE,NA,Other genes
Mn1,ENSMUSG00000070576,ENSMUSP00000092034,3894,1,FALSE,NA,Other genes
Mnat1,ENSMUSG00000021103,ENSMUSP00000021523,930,1,FALSE,NA,Other genes
Mocs3,ENSMUSG00000074576,ENSMUSP00000096670,1383,1,FALSE,NA,Other genes
Mogat1,ENSMUSG00000012187,ENSMUSP00000109152,1008,1,FALSE,NA,Other genes
Mogs,ENSMUSG00000030036,ENSMUSP00000032114,2505,1,FALSE,NA,Other genes
Mon2,ENSMUSG00000034602,ENSMUSP00000073462,5148,1,FALSE,NA,Other genes
Morc1,ENSMUSG00000022652,ENSMUSP00000023330,2853,2,FALSE,NA,Other genes
Morc3,ENSMUSG00000039456,ENSMUSP00000144369,2829,1,FALSE,NA,Other genes
Morf4l1,ENSMUSG00000062270,ENSMUSP00000082346,1089,2,FALSE,NA,Other genes
Mospd2,ENSMUSG00000061778,ENSMUSP00000004715,1557,1,FALSE,NA,Other genes
Moxd2,ENSMUSG00000029885,ENSMUSP00000031937,1860,1,FALSE,NA,Other genes
Mphosph10,ENSMUSG00000030521,ENSMUSP00000032735,2046,1,FALSE,NA,Other genes
Mphosph8,ENSMUSG00000079184,ENSMUSP00000112170,2577,1,FALSE,NA,Other genes
Mpl,ENSMUSG00000006389,ENSMUSP00000006556,1902,1,FALSE,NA,Other genes
Mpp1,ENSMUSG00000031402,ENSMUSP00000033775,1401,1,FALSE,NA,Other genes
Mpp2,ENSMUSG00000017314,ENSMUSP00000097967,1710,1,FALSE,NA,Other genes
Mpped1,ENSMUSG00000041708,ENSMUSP00000105096,981,1,FALSE,NA,Other genes
Mrc1,ENSMUSG00000026712,ENSMUSP00000028045,4371,1,FALSE,NA,Other genes
Mrgprb5,ENSMUSG00000070551,ENSMUSP00000091953,969,1,FALSE,NA,Other genes
Mrgprb8,ENSMUSG00000050870,ENSMUSP00000052230,993,1,FALSE,NA,Other genes
Mrnip,ENSMUSG00000020381,ENSMUSP00000020647,1008,1,FALSE,NA,Other genes
Mroh1,ENSMUSG00000022558,ENSMUSP00000094115,4923,1,FALSE,NA,Other genes
Mroh2a,ENSMUSG00000079429,ENSMUSP00000130508,5040,3,FALSE,NA,Other genes
Mroh2b,ENSMUSG00000022155,ENSMUSP00000036148,4746,2,FALSE,NA,Other genes
Mroh5,ENSMUSG00000072487,ENSMUSP00000158590,3882,1,FALSE,NA,Other genes
Mrpl30,ENSMUSG00000026087,ENSMUSP00000027256,483,1,FALSE,NA,Other genes
Mrpl54,ENSMUSG00000034932,ENSMUSP00000039951,408,1,FALSE,NA,Other genes
Mrps10,ENSMUSG00000034729,ENSMUSP00000113343,606,1,FALSE,NA,Other genes
Mrtfb,ENSMUSG00000009569,ENSMUSP00000009713,3276,1,FALSE,NA,Other genes
Mrvi1,ENSMUSG00000005611,ENSMUSP00000114578,2766,1,FALSE,NA,Other genes
Ms4a14,ENSMUSG00000099398,ENSMUSP00000140996,3699,2,FALSE,NA,Other genes
Ms4a15,ENSMUSG00000067571,ENSMUSP00000085234,738,2,FALSE,NA,Other genes
Ms4a4b,ENSMUSG00000056290,ENSMUSP00000046909,681,1,FALSE,NA,Other genes
Ms4a8a,ENSMUSG00000024730,ENSMUSP00000025636,873,1,FALSE,NA,Other genes
Msantd2,ENSMUSG00000042138,ENSMUSP00000159310,1944,1,FALSE,NA,Other genes
Msh2,ENSMUSG00000024151,ENSMUSP00000024967,2808,2,FALSE,NA,Other genes
Msh6,ENSMUSG00000005370,ENSMUSP00000005503,4077,1,FALSE,NA,Other genes
Msi2,ENSMUSG00000069769,ENSMUSP00000090470,1041,1,FALSE,NA,Other genes
Msln,ENSMUSG00000063011,ENSMUSP00000075279,1890,1,FALSE,NA,Other genes
Mslnl,ENSMUSG00000041062,ENSMUSP00000049020,2058,1,FALSE,NA,Other genes
Msrb2,ENSMUSG00000023094,ENSMUSP00000023856,528,1,FALSE,NA,Other genes
Mst1r,ENSMUSG00000032584,ENSMUSP00000035203,4137,4,FALSE,NA,Other genes
Msx1,ENSMUSG00000048450,ENSMUSP00000058354,912,1,FALSE,NA,Other genes
Mtbp,ENSMUSG00000022369,ENSMUSP00000022998,2685,1,FALSE,NA,Other genes
Mtcl1,ENSMUSG00000052105,ENSMUSP00000083899,5838,2,FALSE,NA,Other genes
Mtf2,ENSMUSG00000029267,ENSMUSP00000080278,1782,1,FALSE,NA,Other genes
Mtg1,ENSMUSG00000039018,ENSMUSP00000036491,981,1,FALSE,NA,Other genes
Mthfd1,ENSMUSG00000021048,ENSMUSP00000021443,2808,1,FALSE,NA,Other genes
Mthfd2,ENSMUSG00000005667,ENSMUSP00000005810,1053,1,FALSE,NA,Other genes
Mtmr1,ENSMUSG00000015214,ENSMUSP00000110248,2016,1,FALSE,NA,Other genes
Mtmr10,ENSMUSG00000030522,ENSMUSP00000032736,2316,1,FALSE,NA,Other genes
Mtmr11,ENSMUSG00000045934,ENSMUSP00000062341,2103,2,FALSE,NA,Other genes
Mtmr12,ENSMUSG00000039458,ENSMUSP00000041227,2244,1,FALSE,NA,Other genes
Mtmr14,ENSMUSG00000030269,ENSMUSP00000108771,1947,1,FALSE,NA,Other genes
Mtmr6,ENSMUSG00000021987,ENSMUSP00000153403,1968,1,FALSE,NA,Other genes
Mtor,ENSMUSG00000028991,ENSMUSP00000099510,7650,3,FALSE,NA,Other genes
Mtrf1l,ENSMUSG00000019774,ENSMUSP00000019908,1122,1,FALSE,NA,Other genes
Mtus2,ENSMUSG00000029651,ENSMUSP00000082694,4062,1,FALSE,NA,Other genes
Muc1,ENSMUSG00000042784,ENSMUSP00000041963,1896,1,FALSE,NA,Other genes
Muc19,ENSMUSG00000044021,ENSMUSP00000158627,2145,3,FALSE,NA,Other genes
Muc2,ENSMUSG00000025515,ENSMUSP00000141040,2661,3,FALSE,NA,Other genes
Muc20,ENSMUSG00000035638,ENSMUSP00000110769,2067,2,FALSE,NA,Other genes
Muc4,ENSMUSG00000079620,ENSMUSP00000093813,10413,20,FALSE,NA,Other genes
Muc5ac,ENSMUSG00000037974,ENSMUSP00000122353,10368,4,FALSE,NA,Other genes
Muc5b,ENSMUSG00000066108,ENSMUSP00000128276,14403,4,FALSE,NA,Other genes
Muc6,ENSMUSG00000048191,ENSMUSP00000140483,8757,7,FALSE,NA,Other genes
Mug1,ENSMUSG00000059908,ENSMUSP00000032228,4431,1,FALSE,NA,Other genes
Mup12,ENSMUSG00000094793,ENSMUSP00000112787,543,1,FALSE,NA,Other genes
Mup21,ENSMUSG00000066153,ENSMUSP00000076899,546,1,FALSE,NA,Other genes
Mup4,ENSMUSG00000041333,ENSMUSP00000075356,537,1,FALSE,NA,Other genes
Mx1,ENSMUSG00000000386,ENSMUSP00000023655,1884,1,FALSE,NA,Other genes
Mx2,ENSMUSG00000023341,ENSMUSP00000024112,1968,2,FALSE,NA,Other genes
Mxra7,ENSMUSG00000020814,ENSMUSP00000021170,537,1,FALSE,NA,Other genes
Myb,ENSMUSG00000019982,ENSMUSP00000139699,2268,1,FALSE,NA,Other genes
Mybpc1,ENSMUSG00000020061,ENSMUSP00000158844,3420,2,FALSE,NA,Other genes
Mybpc2,ENSMUSG00000038670,ENSMUSP00000130127,3411,1,FALSE,NA,Other genes
Mybpc3,ENSMUSG00000002100,ENSMUSP00000127070,3837,1,FALSE,NA,Other genes
Mybph,ENSMUSG00000042451,ENSMUSP00000141104,1452,2,FALSE,NA,Other genes
Mycbp,ENSMUSG00000028647,ENSMUSP00000101808,441,1,FALSE,NA,Other genes
Mycbp2,ENSMUSG00000033004,ENSMUSP00000124710,14241,3,FALSE,NA,Other genes
Mycs,ENSMUSG00000044597,ENSMUSP00000054158,1296,1,FALSE,NA,Other genes
Myef2,ENSMUSG00000027201,ENSMUSP00000123088,1776,1,FALSE,NA,Other genes
Myh1,ENSMUSG00000056328,ENSMUSP00000117569,5829,2,FALSE,NA,Other genes
Myh10,ENSMUSG00000020900,ENSMUSP00000090661,6042,3,FALSE,NA,Other genes
Myh11,ENSMUSG00000018830,ENSMUSP00000156021,5940,4,FALSE,NA,Other genes
Myh13,ENSMUSG00000060180,ENSMUSP00000104324,5817,2,FALSE,NA,Other genes
Myh14,ENSMUSG00000030739,ENSMUSP00000147115,6102,1,FALSE,NA,Other genes
Myh15,ENSMUSG00000092009,ENSMUSP00000127539,5778,2,FALSE,NA,Other genes
Myh2,ENSMUSG00000033196,ENSMUSP00000018641,5829,1,FALSE,NA,Other genes
Myh3,ENSMUSG00000020908,ENSMUSP00000104329,5823,2,FALSE,NA,Other genes
Myh4,ENSMUSG00000057003,ENSMUSP00000018632,5820,3,FALSE,NA,Other genes
Myh6,ENSMUSG00000040752,ENSMUSP00000080538,5817,2,FALSE,NA,Other genes
Myh7,ENSMUSG00000053093,ENSMUSP00000099867,5808,3,FALSE,NA,Other genes
Myh9,ENSMUSG00000022443,ENSMUSP00000016771,5883,12,FALSE,NA,Other genes
Mylk,ENSMUSG00000022836,ENSMUSP00000023538,5853,1,FALSE,NA,Other genes
Mymk,ENSMUSG00000009214,ENSMUSP00000009358,666,1,FALSE,NA,Other genes
Myo15,ENSMUSG00000042678,ENSMUSP00000071777,10536,3,FALSE,NA,Other genes
Myo15b,ENSMUSG00000034427,ENSMUSP00000091439,9102,1,FALSE,NA,Other genes
Myo16,ENSMUSG00000039057,ENSMUSP00000146677,5760,2,FALSE,NA,Other genes
Myo18a,ENSMUSG00000000631,ENSMUSP00000130696,6252,1,FALSE,NA,Other genes
Myo18b,ENSMUSG00000072720,ENSMUSP00000083810,7818,4,FALSE,NA,Other genes
Myo1a,ENSMUSG00000025401,ENSMUSP00000078540,3132,2,FALSE,NA,Other genes
Myo1e,ENSMUSG00000032220,ENSMUSP00000034745,3324,1,FALSE,NA,Other genes
Myo1f,ENSMUSG00000024300,ENSMUSP00000084887,3297,2,FALSE,NA,Other genes
Myo1g,ENSMUSG00000020437,ENSMUSP00000003459,3075,1,FALSE,NA,Other genes
Myo3a,ENSMUSG00000025716,ENSMUSP00000046329,4866,1,FALSE,NA,Other genes
Myo3b,ENSMUSG00000042064,ENSMUSP00000055362,4002,2,FALSE,NA,Other genes
Myo5b,ENSMUSG00000025885,ENSMUSP00000112728,5535,3,FALSE,NA,Other genes
Myo5c,ENSMUSG00000033590,ENSMUSP00000042229,5229,2,FALSE,NA,Other genes
Myo6,ENSMUSG00000033577,ENSMUSP00000139019,3885,1,FALSE,NA,Other genes
Myo7a,ENSMUSG00000030761,ENSMUSP00000102745,6648,4,FALSE,NA,Other genes
Myo7b,ENSMUSG00000024388,ENSMUSP00000118046,6342,1,FALSE,NA,Other genes
Myo9a,ENSMUSG00000039585,ENSMUSP00000122852,7896,1,FALSE,NA,Other genes
Myoc,ENSMUSG00000026697,ENSMUSP00000028020,1473,1,FALSE,NA,Other genes
Myocd,ENSMUSG00000020542,ENSMUSP00000104335,2952,1,FALSE,NA,Other genes
Myod1,ENSMUSG00000009471,ENSMUSP00000072330,957,1,FALSE,NA,Other genes
Myof,ENSMUSG00000048612,ENSMUSP00000153225,6186,3,FALSE,NA,Other genes
Myom2,ENSMUSG00000031461,ENSMUSP00000033842,4392,3,FALSE,NA,Other genes
Myom3,ENSMUSG00000037139,ENSMUSP00000101480,4320,1,FALSE,NA,Other genes
Myorg,ENSMUSG00000046312,ENSMUSP00000059038,2151,1,FALSE,NA,Other genes
Mypn,ENSMUSG00000020067,ENSMUSP00000093240,3948,1,FALSE,NA,Other genes
Mysm1,ENSMUSG00000062627,ENSMUSP00000075269,2460,1,FALSE,NA,Other genes
Myt1,ENSMUSG00000010505,ENSMUSP00000079900,3510,1,FALSE,NA,Other genes
Myt1l,ENSMUSG00000061911,ENSMUSP00000058264,3564,1,FALSE,NA,Other genes
N4bp2,ENSMUSG00000037795,ENSMUSP00000143807,5037,1,FALSE,NA,Other genes
Naa25,ENSMUSG00000042719,ENSMUSP00000038977,2919,1,FALSE,NA,Other genes
Naa60,ENSMUSG00000005982,ENSMUSP00000140031,729,1,FALSE,NA,Other genes
Naaladl1,ENSMUSG00000054999,ENSMUSP00000044231,2238,1,FALSE,NA,Other genes
Nabp2,ENSMUSG00000025374,ENSMUSP00000131171,687,1,FALSE,NA,Other genes
Nacad,ENSMUSG00000041073,ENSMUSP00000049490,4515,1,FALSE,NA,Other genes
Naf1,ENSMUSG00000014907,ENSMUSP00000112640,1794,1,FALSE,NA,Other genes
Nagpa,ENSMUSG00000023143,ENSMUSP00000023911,1554,1,FALSE,NA,Other genes
Naip1,ENSMUSG00000021640,ENSMUSP00000022142,4212,2,FALSE,NA,Other genes
Naip2,ENSMUSG00000078945,ENSMUSP00000113890,4344,2,FALSE,NA,Other genes
Naip6,ENSMUSG00000078942,ENSMUSP00000112867,4212,1,FALSE,NA,Other genes
Nalcn,ENSMUSG00000000197,ENSMUSP00000000201,5220,1,FALSE,NA,Other genes
Nap1l1,ENSMUSG00000058799,ENSMUSP00000070068,1176,1,FALSE,NA,Other genes
Nap1l2,ENSMUSG00000082229,ENSMUSP00000112677,1383,1,FALSE,NA,Other genes
Nap1l3,ENSMUSG00000055733,ENSMUSP00000078453,1635,1,FALSE,NA,Other genes
Nap1l4,ENSMUSG00000059119,ENSMUSP00000147130,1161,1,FALSE,NA,Other genes
Nat14,ENSMUSG00000035285,ENSMUSP00000045354,621,1,FALSE,NA,Other genes
Nav2,ENSMUSG00000052512,ENSMUSP00000139045,7299,1,FALSE,NA,Other genes
Nav3,ENSMUSG00000020181,ENSMUSP00000032719,7101,3,FALSE,NA,Other genes
Naxd,ENSMUSG00000031505,ENSMUSP00000033901,1098,2,FALSE,NA,Other genes
Nbas,ENSMUSG00000020576,ENSMUSP00000036082,7071,1,FALSE,NA,Other genes
Nbea,ENSMUSG00000027799,ENSMUSP00000029374,8811,1,FALSE,NA,Other genes
Nbeal1,ENSMUSG00000073664,ENSMUSP00000124056,8067,1,FALSE,NA,Other genes
Nbeal2,ENSMUSG00000056724,ENSMUSP00000128586,8253,1,FALSE,NA,Other genes
Ncam2,ENSMUSG00000022762,ENSMUSP00000063468,2514,2,FALSE,NA,Other genes
Ncan,ENSMUSG00000002341,ENSMUSP00000002412,3807,1,FALSE,NA,Other genes
Ncapd2,ENSMUSG00000038252,ENSMUSP00000042260,4179,1,FALSE,NA,Other genes
Ncapd3,ENSMUSG00000035024,ENSMUSP00000150938,4521,1,FALSE,NA,Other genes
Ncaph2,ENSMUSG00000008690,ENSMUSP00000086095,1827,1,FALSE,NA,Other genes
Ncbp1,ENSMUSG00000028330,ENSMUSP00000030014,2373,1,FALSE,NA,Other genes
Ncdn,ENSMUSG00000028833,ENSMUSP00000030637,2190,1,FALSE,NA,Other genes
Nck1,ENSMUSG00000032475,ENSMUSP00000112221,1134,1,FALSE,NA,Other genes
Nckap1,ENSMUSG00000027002,ENSMUSP00000107390,3405,1,FALSE,NA,Other genes
Nckap1l,ENSMUSG00000022488,ENSMUSP00000035400,3405,4,FALSE,NA,Other genes
Nckap5l,ENSMUSG00000023009,ENSMUSP00000023747,3972,2,FALSE,NA,Other genes
Ncln,ENSMUSG00000020238,ENSMUSP00000020463,1692,2,FALSE,NA,Other genes
Ncoa1,ENSMUSG00000020647,ENSMUSP00000151358,4344,1,FALSE,NA,Other genes
Ncoa2,ENSMUSG00000005886,ENSMUSP00000006037,4389,1,FALSE,NA,Other genes
Ncoa4,ENSMUSG00000056234,ENSMUSP00000126071,1878,1,FALSE,NA,Other genes
Ncoa6,ENSMUSG00000038369,ENSMUSP00000105295,6210,2,FALSE,NA,Other genes
Ncor2,ENSMUSG00000029478,ENSMUSP00000107033,7524,2,FALSE,NA,Other genes
Ncstn,ENSMUSG00000003458,ENSMUSP00000003550,2127,2,FALSE,NA,Other genes
Ndc1,ENSMUSG00000028614,ENSMUSP00000120365,2022,1,FALSE,NA,Other genes
Ndc80,ENSMUSG00000024056,ENSMUSP00000024851,1929,1,FALSE,NA,Other genes
Ndfip2,ENSMUSG00000053253,ENSMUSP00000137875,1017,1,FALSE,NA,Other genes
Ndn,ENSMUSG00000033585,ENSMUSP00000045369,978,2,FALSE,NA,Other genes
Ndrg1,ENSMUSG00000005125,ENSMUSP00000005256,1185,2,FALSE,NA,Other genes
Ndst1,ENSMUSG00000054008,ENSMUSP00000158312,2649,1,FALSE,NA,Other genes
Ndufa10,ENSMUSG00000026260,ENSMUSP00000027478,1068,1,FALSE,NA,Other genes
Ndufb9,ENSMUSG00000022354,ENSMUSP00000022980,540,1,FALSE,NA,Other genes
Ndufv3,ENSMUSG00000024038,ENSMUSP00000049000,1407,1,FALSE,NA,Other genes
Neb,ENSMUSG00000026950,ENSMUSP00000158777,22572,7,FALSE,NA,Other genes
Nebl,ENSMUSG00000053702,ENSMUSP00000117805,3045,3,FALSE,NA,Other genes
Nectin2,ENSMUSG00000062300,ENSMUSP00000074898,1593,1,FALSE,NA,Other genes
Nedd4,ENSMUSG00000032216,ENSMUSP00000158796,3411,1,FALSE,NA,Other genes
Nefh,ENSMUSG00000020396,ENSMUSP00000091061,3273,2,FALSE,NA,Other genes
Nefl,ENSMUSG00000022055,ENSMUSP00000022639,1632,1,FALSE,NA,Other genes
Nek10,ENSMUSG00000042567,ENSMUSP00000153142,3348,1,FALSE,NA,Other genes
Nek3,ENSMUSG00000031478,ENSMUSP00000106358,1536,1,FALSE,NA,Other genes
Nek4,ENSMUSG00000021918,ENSMUSP00000154090,2379,1,FALSE,NA,Other genes
Nek7,ENSMUSG00000026393,ENSMUSP00000140903,909,1,FALSE,NA,Other genes
Nelfa,ENSMUSG00000029111,ENSMUSP00000030993,1593,1,FALSE,NA,Other genes
Nell2,ENSMUSG00000022454,ENSMUSP00000155436,2577,1,FALSE,NA,Other genes
Nemf,ENSMUSG00000020982,ENSMUSP00000021368,3195,1,FALSE,NA,Other genes
Nepn,ENSMUSG00000038624,ENSMUSP00000070130,1539,2,FALSE,NA,Other genes
Net1,ENSMUSG00000021215,ENSMUSP00000089464,1788,1,FALSE,NA,Other genes
Neu2,ENSMUSG00000079434,ENSMUSP00000131409,1182,1,FALSE,NA,Other genes
Neu4,ENSMUSG00000034000,ENSMUSP00000140127,1506,1,FALSE,NA,Other genes
Neurl2,ENSMUSG00000039873,ENSMUSP00000041806,858,1,FALSE,NA,Other genes
Neurl4,ENSMUSG00000047284,ENSMUSP00000053235,4692,5,FALSE,NA,Other genes
Neurod6,ENSMUSG00000037984,ENSMUSP00000047016,1014,1,FALSE,NA,Other genes
Nf1,ENSMUSG00000020716,ENSMUSP00000071289,8526,8,FALSE,NA,Other genes
Nf2,ENSMUSG00000009073,ENSMUSP00000105536,1791,1,FALSE,NA,Other genes
Nfasc,ENSMUSG00000026442,ENSMUSP00000139955,4044,2,FALSE,NA,Other genes
Nfatc2,ENSMUSG00000027544,ENSMUSP00000074198,2784,1,FALSE,NA,Other genes
Nfatc2ip,ENSMUSG00000030722,ENSMUSP00000075094,1239,1,FALSE,NA,Other genes
Nfatc4,ENSMUSG00000023411,ENSMUSP00000024179,2706,2,FALSE,NA,Other genes
Nfe2,ENSMUSG00000058794,ENSMUSP00000121817,1191,1,FALSE,NA,Other genes
Nfe2l2,ENSMUSG00000015839,ENSMUSP00000099733,1794,1,FALSE,NA,Other genes
Nfe2l3,ENSMUSG00000029832,ENSMUSP00000005103,1983,1,FALSE,NA,Other genes
Nfib,ENSMUSG00000008575,ENSMUSP00000052863,1713,2,FALSE,NA,Other genes
Nfkb1,ENSMUSG00000028163,ENSMUSP00000029812,2916,3,FALSE,NA,Other genes
Nfkbia,ENSMUSG00000021025,ENSMUSP00000021413,945,1,FALSE,NA,Other genes
Nfkbib,ENSMUSG00000030595,ENSMUSP00000032815,1080,1,FALSE,NA,Other genes
Nfkbid,ENSMUSG00000036931,ENSMUSP00000103811,1413,1,FALSE,NA,Other genes
Nfxl1,ENSMUSG00000072889,ENSMUSP00000084467,2757,1,FALSE,NA,Other genes
Nfya,ENSMUSG00000023994,ENSMUSP00000043909,1044,1,FALSE,NA,Other genes
Ngef,ENSMUSG00000026259,ENSMUSP00000066894,2133,1,FALSE,NA,Other genes
Ngf,ENSMUSG00000027859,ENSMUSP00000102538,924,1,FALSE,NA,Other genes
Ngp,ENSMUSG00000032484,ENSMUSP00000035061,504,1,FALSE,NA,Other genes
Ngrn,ENSMUSG00000047084,ENSMUSP00000113444,882,1,FALSE,NA,Other genes
Nhej1,ENSMUSG00000026162,ENSMUSP00000116797,498,1,FALSE,NA,Other genes
Nhs,ENSMUSG00000059493,ENSMUSP00000084319,4944,5,FALSE,NA,Other genes
Nid1,ENSMUSG00000005397,ENSMUSP00000005532,3738,1,FALSE,NA,Other genes
Nid2,ENSMUSG00000021806,ENSMUSP00000022340,4212,3,FALSE,NA,Other genes
Nif3l1,ENSMUSG00000026036,ENSMUSP00000084799,1131,1,FALSE,NA,Other genes
Nin,ENSMUSG00000021068,ENSMUSP00000152240,6342,1,FALSE,NA,Other genes
Ninl,ENSMUSG00000068115,ENSMUSP00000105522,4185,2,FALSE,NA,Other genes
