iteration,n_sampled_genes,mutation_type,null_count
4436,30,Stop gain/loss,5
4436,30,DBS,1
4436,30,Splice,2
4437,30,Missense,45
4437,30,Insertion,4
4437,30,Deletion,1
4437,30,Stop gain/loss,5
4437,30,DBS,0
4437,30,Splice,2
4438,30,Missense,38
4438,30,Insertion,0
4438,30,Deletion,0
4438,30,Stop gain/loss,1
4438,30,DBS,0
4438,30,Splice,2
4439,30,Missense,41
4439,30,Insertion,0
4439,30,Deletion,0
4439,30,Stop gain/loss,6
4439,30,DBS,1
4439,30,Splice,0
4440,30,Missense,27
4440,30,Insertion,2
4440,30,Deletion,1
4440,30,Stop gain/loss,6
4440,30,DBS,1
4440,30,Splice,1
4441,30,Missense,37
4441,30,Insertion,0
4441,30,Deletion,0
4441,30,Stop gain/loss,3
4441,30,DBS,1
4441,30,Splice,0
4442,30,Missense,34
4442,30,Insertion,1
4442,30,Deletion,2
4442,30,Stop gain/loss,7
4442,30,DBS,1
4442,30,Splice,1
4443,30,Missense,31
4443,30,Insertion,0
4443,30,Deletion,0
4443,30,Stop gain/loss,3
4443,30,DBS,1
4443,30,Splice,4
4444,30,Missense,46
4444,30,Insertion,2
4444,30,Deletion,36
4444,30,Stop gain/loss,1
4444,30,DBS,1
4444,30,Splice,2
4445,30,Missense,39
4445,30,Insertion,0
4445,30,Deletion,2
4445,30,Stop gain/loss,2
4445,30,DBS,1
4445,30,Splice,1
4446,30,Missense,85
4446,30,Insertion,1
4446,30,Deletion,6
4446,30,Stop gain/loss,2
4446,30,DBS,2
4446,30,Splice,1
4447,30,Missense,32
4447,30,Insertion,2
4447,30,Deletion,2
4447,30,Stop gain/loss,2
4447,30,DBS,2
4447,30,Splice,1
4448,30,Missense,26
4448,30,Insertion,0
4448,30,Deletion,0
4448,30,Stop gain/loss,6
4448,30,DBS,2
4448,30,Splice,4
4449,30,Missense,36
4449,30,Insertion,3
4449,30,Deletion,0
4449,30,Stop gain/loss,1
4449,30,DBS,0
4449,30,Splice,2
4450,30,Missense,32
4450,30,Insertion,0
4450,30,Deletion,2
4450,30,Stop gain/loss,2
4450,30,DBS,1
4450,30,Splice,1
4451,30,Missense,32
4451,30,Insertion,0
4451,30,Deletion,1
4451,30,Stop gain/loss,3
4451,30,DBS,2
4451,30,Splice,3
4452,30,Missense,35
4452,30,Insertion,0
4452,30,Deletion,1
4452,30,Stop gain/loss,7
4452,30,DBS,0
4452,30,Splice,3
4453,30,Missense,39
4453,30,Insertion,2
4453,30,Deletion,0
4453,30,Stop gain/loss,3
4453,30,DBS,0
4453,30,Splice,2
4454,30,Missense,32
4454,30,Insertion,1
4454,30,Deletion,26
4454,30,Stop gain/loss,7
4454,30,DBS,2
4454,30,Splice,0
4455,30,Missense,61
4455,30,Insertion,0
4455,30,Deletion,1
4455,30,Stop gain/loss,6
4455,30,DBS,0
4455,30,Splice,2
4456,30,Missense,40
4456,30,Insertion,0
4456,30,Deletion,0
4456,30,Stop gain/loss,2
4456,30,DBS,1
4456,30,Splice,1
4457,30,Missense,30
4457,30,Insertion,0
4457,30,Deletion,0
4457,30,Stop gain/loss,5
4457,30,DBS,0
4457,30,Splice,2
4458,30,Missense,37
4458,30,Insertion,1
4458,30,Deletion,3
4458,30,Stop gain/loss,3
4458,30,DBS,1
4458,30,Splice,1
4459,30,Missense,42
4459,30,Insertion,1
4459,30,Deletion,4
4459,30,Stop gain/loss,3
4459,30,DBS,0
4459,30,Splice,2
4460,30,Missense,27
4460,30,Insertion,0
4460,30,Deletion,0
4460,30,Stop gain/loss,4
4460,30,DBS,1
4460,30,Splice,2
4461,30,Missense,31
4461,30,Insertion,0
4461,30,Deletion,1
4461,30,Stop gain/loss,1
4461,30,DBS,2
4461,30,Splice,3
4462,30,Missense,37
4462,30,Insertion,0
4462,30,Deletion,1
4462,30,Stop gain/loss,9
4462,30,DBS,0
4462,30,Splice,2
4463,30,Missense,56
4463,30,Insertion,0
4463,30,Deletion,1
4463,30,Stop gain/loss,5
4463,30,DBS,0
4463,30,Splice,4
4464,30,Missense,39
4464,30,Insertion,1
4464,30,Deletion,4
4464,30,Stop gain/loss,5
4464,30,DBS,0
4464,30,Splice,3
4465,30,Missense,32
4465,30,Insertion,0
4465,30,Deletion,0
4465,30,Stop gain/loss,6
4465,30,DBS,0
4465,30,Splice,2
4466,30,Missense,34
4466,30,Insertion,0
4466,30,Deletion,3
4466,30,Stop gain/loss,7
4466,30,DBS,1
4466,30,Splice,1
4467,30,Missense,33
4467,30,Insertion,1
4467,30,Deletion,4
4467,30,Stop gain/loss,7
4467,30,DBS,2
4467,30,Splice,0
4468,30,Missense,57
4468,30,Insertion,2
4468,30,Deletion,3
4468,30,Stop gain/loss,6
4468,30,DBS,3
4468,30,Splice,3
4469,30,Missense,32
4469,30,Insertion,0
4469,30,Deletion,7
4469,30,Stop gain/loss,4
4469,30,DBS,0
4469,30,Splice,1
4470,30,Missense,31
4470,30,Insertion,0
4470,30,Deletion,4
4470,30,Stop gain/loss,5
4470,30,DBS,0
4470,30,Splice,3
4471,30,Missense,60
4471,30,Insertion,0
4471,30,Deletion,4
4471,30,Stop gain/loss,6
4471,30,DBS,2
4471,30,Splice,2
4472,30,Missense,49
4472,30,Insertion,2
4472,30,Deletion,2
4472,30,Stop gain/loss,4
4472,30,DBS,3
4472,30,Splice,0
4473,30,Missense,36
4473,30,Insertion,0
4473,30,Deletion,1
4473,30,Stop gain/loss,2
4473,30,DBS,0
4473,30,Splice,2
4474,30,Missense,25
4474,30,Insertion,0
4474,30,Deletion,0
4474,30,Stop gain/loss,5
4474,30,DBS,0
4474,30,Splice,3
4475,30,Missense,38
4475,30,Insertion,0
4475,30,Deletion,0
4475,30,Stop gain/loss,4
4475,30,DBS,2
4475,30,Splice,0
4476,30,Missense,34
4476,30,Insertion,0
4476,30,Deletion,1
4476,30,Stop gain/loss,2
4476,30,DBS,1
4476,30,Splice,1
4477,30,Missense,39
4477,30,Insertion,1
4477,30,Deletion,6
4477,30,Stop gain/loss,3
4477,30,DBS,0
4477,30,Splice,1
4478,30,Missense,27
4478,30,Insertion,0
4478,30,Deletion,0
4478,30,Stop gain/loss,4
4478,30,DBS,0
4478,30,Splice,2
4479,30,Missense,32
4479,30,Insertion,0
4479,30,Deletion,1
4479,30,Stop gain/loss,5
4479,30,DBS,1
4479,30,Splice,1
4480,30,Missense,34
4480,30,Insertion,0
4480,30,Deletion,1
4480,30,Stop gain/loss,7
4480,30,DBS,0
4480,30,Splice,0
4481,30,Missense,55
4481,30,Insertion,0
4481,30,Deletion,1
4481,30,Stop gain/loss,4
4481,30,DBS,0
4481,30,Splice,0
4482,30,Missense,30
4482,30,Insertion,0
4482,30,Deletion,4
4482,30,Stop gain/loss,2
4482,30,DBS,1
4482,30,Splice,0
4483,30,Missense,37
4483,30,Insertion,0
4483,30,Deletion,0
4483,30,Stop gain/loss,5
4483,30,DBS,3
4483,30,Splice,0
4484,30,Missense,29
4484,30,Insertion,1
4484,30,Deletion,7
4484,30,Stop gain/loss,6
4484,30,DBS,1
4484,30,Splice,1
4485,30,Missense,46
4485,30,Insertion,1
4485,30,Deletion,2
4485,30,Stop gain/loss,6
4485,30,DBS,1
4485,30,Splice,1
4486,30,Missense,34
4486,30,Insertion,0
4486,30,Deletion,0
4486,30,Stop gain/loss,5
4486,30,DBS,2
4486,30,Splice,1
4487,30,Missense,29
4487,30,Insertion,1
4487,30,Deletion,0
4487,30,Stop gain/loss,7
4487,30,DBS,1
4487,30,Splice,3
4488,30,Missense,36
4488,30,Insertion,0
4488,30,Deletion,6
4488,30,Stop gain/loss,5
4488,30,DBS,0
4488,30,Splice,0
4489,30,Missense,29
4489,30,Insertion,0
4489,30,Deletion,0
4489,30,Stop gain/loss,3
4489,30,DBS,1
4489,30,Splice,1
4490,30,Missense,52
4490,30,Insertion,0
4490,30,Deletion,6
4490,30,Stop gain/loss,5
4490,30,DBS,3
4490,30,Splice,6
4491,30,Missense,36
4491,30,Insertion,0
4491,30,Deletion,0
4491,30,Stop gain/loss,2
4491,30,DBS,5
4491,30,Splice,3
4492,30,Missense,27
4492,30,Insertion,2
4492,30,Deletion,1
4492,30,Stop gain/loss,6
4492,30,DBS,0
4492,30,Splice,2
4493,30,Missense,62
4493,30,Insertion,0
4493,30,Deletion,6
4493,30,Stop gain/loss,4
4493,30,DBS,1
4493,30,Splice,0
4494,30,Missense,35
4494,30,Insertion,0
4494,30,Deletion,0
4494,30,Stop gain/loss,5
4494,30,DBS,1
4494,30,Splice,2
4495,30,Missense,33
4495,30,Insertion,0
4495,30,Deletion,0
4495,30,Stop gain/loss,1
4495,30,DBS,0
4495,30,Splice,2
4496,30,Missense,31
4496,30,Insertion,1
4496,30,Deletion,2
4496,30,Stop gain/loss,4
4496,30,DBS,0
4496,30,Splice,2
4497,30,Missense,34
4497,30,Insertion,0
4497,30,Deletion,0
4497,30,Stop gain/loss,4
4497,30,DBS,0
4497,30,Splice,0
4498,30,Missense,40
4498,30,Insertion,0
4498,30,Deletion,0
4498,30,Stop gain/loss,2
4498,30,DBS,1
4498,30,Splice,0
4499,30,Missense,35
4499,30,Insertion,1
4499,30,Deletion,6
4499,30,Stop gain/loss,3
4499,30,DBS,1
4499,30,Splice,1
4500,30,Missense,37
4500,30,Insertion,1
4500,30,Deletion,5
4500,30,Stop gain/loss,7
4500,30,DBS,1
4500,30,Splice,1
4501,30,Missense,49
4501,30,Insertion,1
4501,30,Deletion,12
4501,30,Stop gain/loss,4
4501,30,DBS,0
4501,30,Splice,12
4502,30,Missense,32
4502,30,Insertion,0
4502,30,Deletion,0
4502,30,Stop gain/loss,5
4502,30,DBS,1
4502,30,Splice,2
4503,30,Missense,38
4503,30,Insertion,0
4503,30,Deletion,25
4503,30,Stop gain/loss,2
4503,30,DBS,2
4503,30,Splice,1
4504,30,Missense,37
4504,30,Insertion,2
4504,30,Deletion,7
4504,30,Stop gain/loss,3
4504,30,DBS,2
4504,30,Splice,3
4505,30,Missense,31
4505,30,Insertion,1
4505,30,Deletion,11
4505,30,Stop gain/loss,5
4505,30,DBS,2
4505,30,Splice,0
4506,30,Missense,37
4506,30,Insertion,0
4506,30,Deletion,1
4506,30,Stop gain/loss,3
4506,30,DBS,0
4506,30,Splice,0
4507,30,Missense,30
4507,30,Insertion,1
4507,30,Deletion,0
4507,30,Stop gain/loss,3
4507,30,DBS,0
4507,30,Splice,0
4508,30,Missense,44
4508,30,Insertion,0
4508,30,Deletion,0
4508,30,Stop gain/loss,3
4508,30,DBS,0
4508,30,Splice,3
4509,30,Missense,41
4509,30,Insertion,1
4509,30,Deletion,11
4509,30,Stop gain/loss,7
4509,30,DBS,1
4509,30,Splice,2
4510,30,Missense,32
4510,30,Insertion,0
4510,30,Deletion,2
4510,30,Stop gain/loss,4
4510,30,DBS,0
4510,30,Splice,0
4511,30,Missense,33
4511,30,Insertion,0
4511,30,Deletion,1
4511,30,Stop gain/loss,4
4511,30,DBS,2
4511,30,Splice,2
4512,30,Missense,39
4512,30,Insertion,0
4512,30,Deletion,0
4512,30,Stop gain/loss,7
4512,30,DBS,4
4512,30,Splice,3
4513,30,Missense,30
4513,30,Insertion,0
4513,30,Deletion,3
4513,30,Stop gain/loss,4
4513,30,DBS,0
4513,30,Splice,4
4514,30,Missense,34
4514,30,Insertion,1
4514,30,Deletion,0
4514,30,Stop gain/loss,2
4514,30,DBS,1
4514,30,Splice,3
4515,30,Missense,30
4515,30,Insertion,1
4515,30,Deletion,0
4515,30,Stop gain/loss,4
4515,30,DBS,0
4515,30,Splice,1
4516,30,Missense,39
4516,30,Insertion,1
4516,30,Deletion,7
4516,30,Stop gain/loss,6
4516,30,DBS,1
4516,30,Splice,1
4517,30,Missense,36
4517,30,Insertion,0
4517,30,Deletion,0
4517,30,Stop gain/loss,4
4517,30,DBS,1
4517,30,Splice,3
4518,30,Missense,28
4518,30,Insertion,0
4518,30,Deletion,0
4518,30,Stop gain/loss,5
4518,30,DBS,2
4518,30,Splice,2
4519,30,Missense,35
4519,30,Insertion,0
4519,30,Deletion,2
4519,30,Stop gain/loss,5
4519,30,DBS,0
4519,30,Splice,1
4520,30,Missense,37
4520,30,Insertion,1
4520,30,Deletion,9
4520,30,Stop gain/loss,3
4520,30,DBS,2
4520,30,Splice,3
4521,30,Missense,50
4521,30,Insertion,0
4521,30,Deletion,2
4521,30,Stop gain/loss,3
4521,30,DBS,0
4521,30,Splice,2
4522,30,Missense,31
4522,30,Insertion,0
4522,30,Deletion,4
4522,30,Stop gain/loss,5
4522,30,DBS,2
4522,30,Splice,1
4523,30,Missense,47
4523,30,Insertion,1
4523,30,Deletion,1
4523,30,Stop gain/loss,3
4523,30,DBS,0
4523,30,Splice,1
4524,30,Missense,35
4524,30,Insertion,0
4524,30,Deletion,1
4524,30,Stop gain/loss,2
4524,30,DBS,0
4524,30,Splice,1
4525,30,Missense,27
4525,30,Insertion,0
4525,30,Deletion,2
4525,30,Stop gain/loss,6
4525,30,DBS,0
4525,30,Splice,3
4526,30,Missense,41
4526,30,Insertion,1
4526,30,Deletion,0
4526,30,Stop gain/loss,4
4526,30,DBS,1
4526,30,Splice,0
4527,30,Missense,28
4527,30,Insertion,0
4527,30,Deletion,1
4527,30,Stop gain/loss,6
4527,30,DBS,0
4527,30,Splice,2
4528,30,Missense,38
4528,30,Insertion,0
4528,30,Deletion,1
4528,30,Stop gain/loss,2
4528,30,DBS,1
4528,30,Splice,0
4529,30,Missense,46
4529,30,Insertion,1
4529,30,Deletion,8
4529,30,Stop gain/loss,4
4529,30,DBS,2
4529,30,Splice,0
4530,30,Missense,29
4530,30,Insertion,0
4530,30,Deletion,5
4530,30,Stop gain/loss,1
4530,30,DBS,1
4530,30,Splice,4
4531,30,Missense,36
4531,30,Insertion,0
4531,30,Deletion,0
4531,30,Stop gain/loss,3
4531,30,DBS,2
4531,30,Splice,2
4532,30,Missense,39
4532,30,Insertion,0
4532,30,Deletion,3
4532,30,Stop gain/loss,6
4532,30,DBS,2
4532,30,Splice,1
4533,30,Missense,34
4533,30,Insertion,0
4533,30,Deletion,2
4533,30,Stop gain/loss,3
4533,30,DBS,0
4533,30,Splice,0
4534,30,Missense,28
4534,30,Insertion,0
4534,30,Deletion,4
4534,30,Stop gain/loss,4
4534,30,DBS,0
4534,30,Splice,1
4535,30,Missense,38
4535,30,Insertion,1
4535,30,Deletion,3
4535,30,Stop gain/loss,4
4535,30,DBS,1
4535,30,Splice,1
4536,30,Missense,46
4536,30,Insertion,4
4536,30,Deletion,50
4536,30,Stop gain/loss,3
4536,30,DBS,0
4536,30,Splice,0
4537,30,Missense,50
4537,30,Insertion,0
4537,30,Deletion,6
4537,30,Stop gain/loss,5
4537,30,DBS,5
4537,30,Splice,2
4538,30,Missense,53
4538,30,Insertion,0
4538,30,Deletion,1
4538,30,Stop gain/loss,5
4538,30,DBS,0
4538,30,Splice,1
4539,30,Missense,69
4539,30,Insertion,0
4539,30,Deletion,2
4539,30,Stop gain/loss,4
4539,30,DBS,1
4539,30,Splice,12
4540,30,Missense,52
4540,30,Insertion,0
4540,30,Deletion,4
4540,30,Stop gain/loss,3
4540,30,DBS,0
4540,30,Splice,1
4541,30,Missense,33
4541,30,Insertion,0
4541,30,Deletion,1
4541,30,Stop gain/loss,2
4541,30,DBS,0
4541,30,Splice,1
4542,30,Missense,36
4542,30,Insertion,0
4542,30,Deletion,0
4542,30,Stop gain/loss,3
4542,30,DBS,1
4542,30,Splice,1
4543,30,Missense,31
4543,30,Insertion,2
4543,30,Deletion,7
4543,30,Stop gain/loss,4
4543,30,DBS,2
4543,30,Splice,4
4544,30,Missense,35
4544,30,Insertion,0
4544,30,Deletion,0
4544,30,Stop gain/loss,4
4544,30,DBS,0
4544,30,Splice,0
4545,30,Missense,43
4545,30,Insertion,0
4545,30,Deletion,2
4545,30,Stop gain/loss,5
4545,30,DBS,3
4545,30,Splice,1
4546,30,Missense,38
4546,30,Insertion,0
4546,30,Deletion,1
4546,30,Stop gain/loss,4
4546,30,DBS,0
4546,30,Splice,2
4547,30,Missense,36
4547,30,Insertion,2
4547,30,Deletion,1
4547,30,Stop gain/loss,2
4547,30,DBS,2
4547,30,Splice,1
4548,30,Missense,35
4548,30,Insertion,0
4548,30,Deletion,0
4548,30,Stop gain/loss,5
4548,30,DBS,1
4548,30,Splice,1
4549,30,Missense,33
4549,30,Insertion,0
4549,30,Deletion,0
4549,30,Stop gain/loss,3
4549,30,DBS,1
4549,30,Splice,1
4550,30,Missense,35
4550,30,Insertion,0
4550,30,Deletion,3
4550,30,Stop gain/loss,3
4550,30,DBS,0
4550,30,Splice,0
4551,30,Missense,28
4551,30,Insertion,0
4551,30,Deletion,2
4551,30,Stop gain/loss,3
4551,30,DBS,0
4551,30,Splice,0
4552,30,Missense,36
4552,30,Insertion,0
4552,30,Deletion,0
4552,30,Stop gain/loss,5
4552,30,DBS,1
4552,30,Splice,3
4553,30,Missense,57
4553,30,Insertion,2
4553,30,Deletion,4
4553,30,Stop gain/loss,11
4553,30,DBS,6
4553,30,Splice,0
4554,30,Missense,30
4554,30,Insertion,3
4554,30,Deletion,2
4554,30,Stop gain/loss,1
4554,30,DBS,3
4554,30,Splice,2
4555,30,Missense,55
4555,30,Insertion,0
4555,30,Deletion,5
4555,30,Stop gain/loss,2
4555,30,DBS,0
4555,30,Splice,2
4556,30,Missense,75
4556,30,Insertion,0
4556,30,Deletion,13
4556,30,Stop gain/loss,5
4556,30,DBS,1
4556,30,Splice,2
4557,30,Missense,47
4557,30,Insertion,1
4557,30,Deletion,6
4557,30,Stop gain/loss,9
4557,30,DBS,0
4557,30,Splice,3
4558,30,Missense,24
4558,30,Insertion,0
4558,30,Deletion,12
4558,30,Stop gain/loss,5
4558,30,DBS,2
4558,30,Splice,0
4559,30,Missense,31
4559,30,Insertion,0
4559,30,Deletion,0
4559,30,Stop gain/loss,6
4559,30,DBS,0
4559,30,Splice,0
4560,30,Missense,38
4560,30,Insertion,0
4560,30,Deletion,0
4560,30,Stop gain/loss,1
4560,30,DBS,8
4560,30,Splice,3
4561,30,Missense,50
4561,30,Insertion,1
4561,30,Deletion,1
4561,30,Stop gain/loss,5
4561,30,DBS,2
4561,30,Splice,1
4562,30,Missense,85
4562,30,Insertion,0
4562,30,Deletion,8
4562,30,Stop gain/loss,4
4562,30,DBS,0
4562,30,Splice,1
4563,30,Missense,38
4563,30,Insertion,0
4563,30,Deletion,1
4563,30,Stop gain/loss,1
4563,30,DBS,1
4563,30,Splice,0
4564,30,Missense,39
4564,30,Insertion,0
4564,30,Deletion,0
4564,30,Stop gain/loss,2
4564,30,DBS,1
4564,30,Splice,1
4565,30,Missense,49
4565,30,Insertion,2
4565,30,Deletion,1
4565,30,Stop gain/loss,5
4565,30,DBS,1
4565,30,Splice,1
4566,30,Missense,36
4566,30,Insertion,1
4566,30,Deletion,12
4566,30,Stop gain/loss,2
4566,30,DBS,0
4566,30,Splice,1
4567,30,Missense,49
4567,30,Insertion,1
4567,30,Deletion,10
4567,30,Stop gain/loss,2
4567,30,DBS,3
4567,30,Splice,1
4568,30,Missense,63
4568,30,Insertion,1
4568,30,Deletion,12
4568,30,Stop gain/loss,0
4568,30,DBS,0
4568,30,Splice,1
4569,30,Missense,34
4569,30,Insertion,0
4569,30,Deletion,7
4569,30,Stop gain/loss,5
4569,30,DBS,1
4569,30,Splice,1
4570,30,Missense,75
4570,30,Insertion,0
4570,30,Deletion,1
4570,30,Stop gain/loss,7
4570,30,DBS,1
4570,30,Splice,1
4571,30,Missense,69
4571,30,Insertion,0
4571,30,Deletion,7
4571,30,Stop gain/loss,4
4571,30,DBS,1
4571,30,Splice,1
4572,30,Missense,27
4572,30,Insertion,1
4572,30,Deletion,0
4572,30,Stop gain/loss,7
4572,30,DBS,1
4572,30,Splice,1
4573,30,Missense,34
4573,30,Insertion,0
4573,30,Deletion,6
4573,30,Stop gain/loss,8
4573,30,DBS,3
4573,30,Splice,2
4574,30,Missense,38
4574,30,Insertion,1
4574,30,Deletion,1
4574,30,Stop gain/loss,2
4574,30,DBS,1
4574,30,Splice,1
4575,30,Missense,38
4575,30,Insertion,0
4575,30,Deletion,3
4575,30,Stop gain/loss,3
4575,30,DBS,0
4575,30,Splice,3
4576,30,Missense,42
4576,30,Insertion,0
4576,30,Deletion,3
4576,30,Stop gain/loss,0
4576,30,DBS,0
4576,30,Splice,1
4577,30,Missense,32
4577,30,Insertion,0
4577,30,Deletion,5
4577,30,Stop gain/loss,3
4577,30,DBS,0
4577,30,Splice,2
4578,30,Missense,39
4578,30,Insertion,0
4578,30,Deletion,23
4578,30,Stop gain/loss,9
4578,30,DBS,1
4578,30,Splice,2
4579,30,Missense,31
4579,30,Insertion,0
4579,30,Deletion,1
4579,30,Stop gain/loss,5
4579,30,DBS,1
4579,30,Splice,1
4580,30,Missense,43
4580,30,Insertion,4
4580,30,Deletion,48
4580,30,Stop gain/loss,1
4580,30,DBS,2
4580,30,Splice,1
4581,30,Missense,36
4581,30,Insertion,0
4581,30,Deletion,7
4581,30,Stop gain/loss,1
4581,30,DBS,0
4581,30,Splice,2
4582,30,Missense,37
4582,30,Insertion,0
4582,30,Deletion,0
4582,30,Stop gain/loss,3
4582,30,DBS,1
4582,30,Splice,0
4583,30,Missense,37
4583,30,Insertion,1
4583,30,Deletion,15
4583,30,Stop gain/loss,0
4583,30,DBS,0
4583,30,Splice,1
4584,30,Missense,32
4584,30,Insertion,1
4584,30,Deletion,5
4584,30,Stop gain/loss,3
4584,30,DBS,1
4584,30,Splice,1
4585,30,Missense,25
4585,30,Insertion,0
4585,30,Deletion,0
4585,30,Stop gain/loss,7
4585,30,DBS,1
4585,30,Splice,3
4586,30,Missense,42
4586,30,Insertion,0
4586,30,Deletion,0
4586,30,Stop gain/loss,2
4586,30,DBS,1
4586,30,Splice,1
4587,30,Missense,29
4587,30,Insertion,0
4587,30,Deletion,0
4587,30,Stop gain/loss,4
4587,30,DBS,1
4587,30,Splice,2
4588,30,Missense,29
4588,30,Insertion,0
4588,30,Deletion,3
4588,30,Stop gain/loss,6
4588,30,DBS,1
4588,30,Splice,0
4589,30,Missense,37
4589,30,Insertion,1
4589,30,Deletion,1
4589,30,Stop gain/loss,2
4589,30,DBS,0
4589,30,Splice,1
4590,30,Missense,37
4590,30,Insertion,0
4590,30,Deletion,4
4590,30,Stop gain/loss,1
4590,30,DBS,0
4590,30,Splice,2
4591,30,Missense,43
4591,30,Insertion,0
4591,30,Deletion,3
4591,30,Stop gain/loss,4
4591,30,DBS,1
4591,30,Splice,12
4592,30,Missense,29
4592,30,Insertion,0
4592,30,Deletion,0
4592,30,Stop gain/loss,2
4592,30,DBS,0
4592,30,Splice,1
4593,30,Missense,42
4593,30,Insertion,0
4593,30,Deletion,7
4593,30,Stop gain/loss,2
4593,30,DBS,0
4593,30,Splice,2
4594,30,Missense,34
4594,30,Insertion,0
4594,30,Deletion,0
4594,30,Stop gain/loss,0
4594,30,DBS,0
4594,30,Splice,2
4595,30,Missense,37
4595,30,Insertion,0
4595,30,Deletion,1
4595,30,Stop gain/loss,3
4595,30,DBS,0
4595,30,Splice,2
4596,30,Missense,35
4596,30,Insertion,1
4596,30,Deletion,0
4596,30,Stop gain/loss,3
4596,30,DBS,0
4596,30,Splice,1
4597,30,Missense,39
4597,30,Insertion,1
4597,30,Deletion,8
4597,30,Stop gain/loss,4
4597,30,DBS,2
4597,30,Splice,2
4598,30,Missense,60
4598,30,Insertion,1
4598,30,Deletion,33
4598,30,Stop gain/loss,4
4598,30,DBS,5
4598,30,Splice,2
4599,30,Missense,24
4599,30,Insertion,0
4599,30,Deletion,12
4599,30,Stop gain/loss,2
4599,30,DBS,2
4599,30,Splice,0
4600,30,Missense,34
4600,30,Insertion,1
4600,30,Deletion,29
4600,30,Stop gain/loss,3
4600,30,DBS,0
4600,30,Splice,3
4601,30,Missense,35
4601,30,Insertion,1
4601,30,Deletion,2
4601,30,Stop gain/loss,2
4601,30,DBS,0
4601,30,Splice,0
4602,30,Missense,36
4602,30,Insertion,0
4602,30,Deletion,0
4602,30,Stop gain/loss,4
4602,30,DBS,3
4602,30,Splice,1
4603,30,Missense,38
4603,30,Insertion,0
4603,30,Deletion,0
4603,30,Stop gain/loss,1
4603,30,DBS,0
4603,30,Splice,2
4604,30,Missense,31
4604,30,Insertion,0
4604,30,Deletion,0
4604,30,Stop gain/loss,4
4604,30,DBS,1
4604,30,Splice,2
4605,30,Missense,33
4605,30,Insertion,0
4605,30,Deletion,4
4605,30,Stop gain/loss,2
4605,30,DBS,0
4605,30,Splice,0
4606,30,Missense,28
4606,30,Insertion,1
4606,30,Deletion,2
4606,30,Stop gain/loss,2
4606,30,DBS,1
4606,30,Splice,0
4607,30,Missense,35
4607,30,Insertion,0
4607,30,Deletion,3
4607,30,Stop gain/loss,4
4607,30,DBS,1
4607,30,Splice,3
4608,30,Missense,39
4608,30,Insertion,0
4608,30,Deletion,4
4608,30,Stop gain/loss,7
4608,30,DBS,1
4608,30,Splice,1
4609,30,Missense,39
4609,30,Insertion,1
4609,30,Deletion,0
4609,30,Stop gain/loss,5
4609,30,DBS,0
4609,30,Splice,2
4610,30,Missense,40
4610,30,Insertion,0
4610,30,Deletion,0
4610,30,Stop gain/loss,8
4610,30,DBS,2
4610,30,Splice,2
4611,30,Missense,35
4611,30,Insertion,1
4611,30,Deletion,3
4611,30,Stop gain/loss,2
4611,30,DBS,0
4611,30,Splice,1
4612,30,Missense,37
4612,30,Insertion,0
4612,30,Deletion,3
4612,30,Stop gain/loss,2
4612,30,DBS,4
4612,30,Splice,3
4613,30,Missense,33
4613,30,Insertion,2
4613,30,Deletion,3
4613,30,Stop gain/loss,2
4613,30,DBS,1
4613,30,Splice,2
4614,30,Missense,42
4614,30,Insertion,1
4614,30,Deletion,25
4614,30,Stop gain/loss,4
4614,30,DBS,1
4614,30,Splice,2
4615,30,Missense,33
4615,30,Insertion,0
4615,30,Deletion,1
4615,30,Stop gain/loss,4
4615,30,DBS,1
4615,30,Splice,1
4616,30,Missense,34
4616,30,Insertion,1
4616,30,Deletion,2
4616,30,Stop gain/loss,3
4616,30,DBS,0
4616,30,Splice,3
4617,30,Missense,37
4617,30,Insertion,0
4617,30,Deletion,2
4617,30,Stop gain/loss,3
4617,30,DBS,0
4617,30,Splice,6
4618,30,Missense,29
4618,30,Insertion,1
4618,30,Deletion,1
4618,30,Stop gain/loss,3
4618,30,DBS,0
4618,30,Splice,1
4619,30,Missense,29
4619,30,Insertion,1
4619,30,Deletion,0
4619,30,Stop gain/loss,2
4619,30,DBS,1
4619,30,Splice,4
4620,30,Missense,67
4620,30,Insertion,0
4620,30,Deletion,5
4620,30,Stop gain/loss,5
4620,30,DBS,7
4620,30,Splice,0
4621,30,Missense,25
4621,30,Insertion,0
4621,30,Deletion,1
4621,30,Stop gain/loss,6
4621,30,DBS,0
4621,30,Splice,2
4622,30,Missense,34
4622,30,Insertion,1
4622,30,Deletion,2
4622,30,Stop gain/loss,3
4622,30,DBS,3
4622,30,Splice,1
4623,30,Missense,38
4623,30,Insertion,0
4623,30,Deletion,1
4623,30,Stop gain/loss,5
4623,30,DBS,0
4623,30,Splice,0
4624,30,Missense,30
4624,30,Insertion,0
4624,30,Deletion,0
4624,30,Stop gain/loss,5
4624,30,DBS,0
4624,30,Splice,1
4625,30,Missense,48
4625,30,Insertion,0
4625,30,Deletion,0
4625,30,Stop gain/loss,1
4625,30,DBS,0
4625,30,Splice,5
4626,30,Missense,32
4626,30,Insertion,0
4626,30,Deletion,0
4626,30,Stop gain/loss,1
4626,30,DBS,1
4626,30,Splice,2
4627,30,Missense,36
4627,30,Insertion,0
4627,30,Deletion,1
4627,30,Stop gain/loss,4
4627,30,DBS,0
